key	value
aantalDeelnemers	357
totaalHoogsteScore	18
totaalLaagsteScore	0
totaalGemiddeldeScore	8.490196078431373
totaalMediaanScore	9
totaalAantalScore0	7
totaalAantalScore1	9
totaalAantalScore2	18
totaalAantalScore3	17
totaalAantalScore4	21
totaalAantalScore5	20
totaalAantalScore6	21
totaalAantalScore7	23
totaalAantalScore8	41
totaalAantalScore9	30
totaalAantalScore10	34
totaalAantalScore11	27
totaalAantalScore12	25
totaalAantalScore13	24
totaalAantalScore14	17
totaalAantalScore15	8
totaalAantalScore16	4
totaalAantalScore17	3
totaalAantalScore18	8
totaalAantalScore19	0
totaalAantalScore20	0
vragenreeks1totaalHoogsteScore	18
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	8.58095238095238
vragenreeks1totaalMediaanScore	9
vragenreeks1totaalAantalScore0	3
vragenreeks1totaalAantalScore1	2
vragenreeks1totaalAantalScore2	6
vragenreeks1totaalAantalScore3	4
vragenreeks1totaalAantalScore4	4
vragenreeks1totaalAantalScore5	11
vragenreeks1totaalAantalScore6	1
vragenreeks1totaalAantalScore7	5
vragenreeks1totaalAantalScore8	12
vragenreeks1totaalAantalScore9	9
vragenreeks1totaalAantalScore10	12
vragenreeks1totaalAantalScore11	5
vragenreeks1totaalAantalScore12	12
vragenreeks1totaalAantalScore13	9
vragenreeks1totaalAantalScore14	5
vragenreeks1totaalAantalScore15	3
vragenreeks1totaalAantalScore16	0
vragenreeks1totaalAantalScore17	1
vragenreeks1totaalAantalScore18	1
vragenreeks1totaalAantalScore19	0
vragenreeks1totaalAantalScore20	0
vragenreeks2totaalHoogsteScore	18
vragenreeks2totaalLaagsteScore	0
vragenreeks2totaalGemiddeldeScore	8.670588235294117
vragenreeks2totaalMediaanScore	9
vragenreeks2totaalAantalScore0	4
vragenreeks2totaalAantalScore1	1
vragenreeks2totaalAantalScore2	0
vragenreeks2totaalAantalScore3	5
vragenreeks2totaalAantalScore4	5
vragenreeks2totaalAantalScore5	4
vragenreeks2totaalAantalScore6	7
vragenreeks2totaalAantalScore7	5
vragenreeks2totaalAantalScore8	11
vragenreeks2totaalAantalScore9	7
vragenreeks2totaalAantalScore10	7
vragenreeks2totaalAantalScore11	10
vragenreeks2totaalAantalScore12	5
vragenreeks2totaalAantalScore13	3
vragenreeks2totaalAantalScore14	4
vragenreeks2totaalAantalScore15	2
vragenreeks2totaalAantalScore16	0
vragenreeks2totaalAantalScore17	2
vragenreeks2totaalAantalScore18	3
vragenreeks2totaalAantalScore19	0
vragenreeks2totaalAantalScore20	0
vragenreeks3totaalHoogsteScore	18
vragenreeks3totaalLaagsteScore	1
vragenreeks3totaalGemiddeldeScore	8.919540229885058
vragenreeks3totaalMediaanScore	9
vragenreeks3totaalAantalScore0	0
vragenreeks3totaalAantalScore1	2
vragenreeks3totaalAantalScore2	4
vragenreeks3totaalAantalScore3	3
vragenreeks3totaalAantalScore4	8
vragenreeks3totaalAantalScore5	3
vragenreeks3totaalAantalScore6	7
vragenreeks3totaalAantalScore7	7
vragenreeks3totaalAantalScore8	8
vragenreeks3totaalAantalScore9	5
vragenreeks3totaalAantalScore10	8
vragenreeks3totaalAantalScore11	8
vragenreeks3totaalAantalScore12	1
vragenreeks3totaalAantalScore13	9
vragenreeks3totaalAantalScore14	7
vragenreeks3totaalAantalScore15	3
vragenreeks3totaalAantalScore16	1
vragenreeks3totaalAantalScore17	0
vragenreeks3totaalAantalScore18	3
vragenreeks3totaalAantalScore19	0
vragenreeks3totaalAantalScore20	0
vragenreeks4totaalHoogsteScore	18
vragenreeks4totaalLaagsteScore	1
vragenreeks4totaalGemiddeldeScore	7.7125
vragenreeks4totaalMediaanScore	8
vragenreeks4totaalAantalScore0	0
vragenreeks4totaalAantalScore1	4
vragenreeks4totaalAantalScore2	8
vragenreeks4totaalAantalScore3	5
vragenreeks4totaalAantalScore4	4
vragenreeks4totaalAantalScore5	2
vragenreeks4totaalAantalScore6	6
vragenreeks4totaalAantalScore7	6
vragenreeks4totaalAantalScore8	10
vragenreeks4totaalAantalScore9	9
vragenreeks4totaalAantalScore10	7
vragenreeks4totaalAantalScore11	4
vragenreeks4totaalAantalScore12	7
vragenreeks4totaalAantalScore13	3
vragenreeks4totaalAantalScore14	1
vragenreeks4totaalAantalScore15	0
vragenreeks4totaalAantalScore16	3
vragenreeks4totaalAantalScore17	0
vragenreeks4totaalAantalScore18	1
vragenreeks4totaalAantalScore19	0
vragenreeks4totaalAantalScore20	0
