key	value
aantalDeelnemers	243
totaalHoogsteScore	20
totaalLaagsteScore	0
totaalGemiddeldeScore	9.267489711934155
totaalMediaanScore	10
totaalAantalScore0	9
totaalAantalScore1	7
totaalAantalScore2	8
totaalAantalScore3	9
totaalAantalScore4	9
totaalAantalScore5	15
totaalAantalScore6	14
totaalAantalScore7	15
totaalAantalScore8	21
totaalAantalScore9	11
totaalAantalScore10	16
totaalAantalScore11	21
totaalAantalScore12	26
totaalAantalScore13	14
totaalAantalScore14	14
totaalAantalScore15	12
totaalAantalScore16	8
totaalAantalScore17	9
totaalAantalScore18	3
totaalAantalScore19	1
totaalAantalScore20	1
wiskundeHoogsteScore	20
wiskundeLaagsteScore	0
wiskundeGemiddeldeScore	8.506172839506172
wiskundeMediaanScore	9
wiskundeAantalScore0	16
wiskundeAantalScore1	11
wiskundeAantalScore2	6
wiskundeAantalScore3	11
wiskundeAantalScore4	21
wiskundeAantalScore5	5
wiskundeAantalScore6	15
wiskundeAantalScore7	15
wiskundeAantalScore8	12
wiskundeAantalScore9	18
wiskundeAantalScore10	26
wiskundeAantalScore11	22
wiskundeAantalScore12	9
wiskundeAantalScore13	14
wiskundeAantalScore14	13
wiskundeAantalScore15	10
wiskundeAantalScore16	9
wiskundeAantalScore17	5
wiskundeAantalScore18	1
wiskundeAantalScore19	2
wiskundeAantalScore20	2
wiskunde_basisHoogsteScore	10
wiskunde_basisLaagsteScore	0
wiskunde_basisGemiddeldeScore	5.300411522633745
wiskunde_basisMediaanScore	5
wiskunde_basisAantalScore0	23
wiskunde_basisAantalScore1	11
wiskunde_basisAantalScore2	11
wiskunde_basisAantalScore3	21
wiskunde_basisAantalScore4	23
wiskunde_basisAantalScore5	48
wiskunde_basisAantalScore6	9
wiskunde_basisAantalScore7	30
wiskunde_basisAantalScore8	32
wiskunde_basisAantalScore9	10
wiskunde_basisAantalScore10	25
wiskunde_standaardHoogsteScore	20
wiskunde_standaardLaagsteScore	0
wiskunde_standaardGemiddeldeScore	6.950617283950617
wiskunde_standaardMediaanScore	7
wiskunde_standaardAantalScore0	35
wiskunde_standaardAantalScore1	16
wiskunde_standaardAantalScore2	7
wiskunde_standaardAantalScore3	11
wiskunde_standaardAantalScore4	7
wiskunde_standaardAantalScore5	17
wiskunde_standaardAantalScore6	11
wiskunde_standaardAantalScore7	30
wiskunde_standaardAantalScore8	10
wiskunde_standaardAantalScore9	26
wiskunde_standaardAantalScore10	14
wiskunde_standaardAantalScore11	12
wiskunde_standaardAantalScore12	18
wiskunde_standaardAantalScore13	10
wiskunde_standaardAantalScore14	7
wiskunde_standaardAantalScore15	3
wiskunde_standaardAantalScore16	1
wiskunde_standaardAantalScore17	2
wiskunde_standaardAantalScore18	4
wiskunde_standaardAantalScore19	0
wiskunde_standaardAantalScore20	2
ruimtelijkHoogsteScore	10
ruimtelijkLaagsteScore	0
ruimtelijkGemiddeldeScore	6.576131687242798
ruimtelijkMediaanScore	7
ruimtelijkAantalScore0	24
ruimtelijkAantalScore1	6
ruimtelijkAantalScore2	4
ruimtelijkAantalScore3	25
ruimtelijkAantalScore4	17
ruimtelijkAantalScore5	3
ruimtelijkAantalScore6	0
ruimtelijkAantalScore7	60
ruimtelijkAantalScore8	17
ruimtelijkAantalScore9	0
ruimtelijkAantalScore10	87
vragenreeks1totaalHoogsteScore	20
