key	value
aantalDeelnemers	169
totaalHoogsteScore	20
totaalLaagsteScore	0
totaalGemiddeldeScore	13.331360946745562
totaalMediaanScore	14
totaalAantalScore0	3
totaalAantalScore1	2
totaalAantalScore2	1
totaalAantalScore3	0
totaalAantalScore4	4
totaalAantalScore5	4
totaalAantalScore6	3
totaalAantalScore7	1
totaalAantalScore8	9
totaalAantalScore9	7
totaalAantalScore10	8
totaalAantalScore11	6
totaalAantalScore12	11
totaalAantalScore13	17
totaalAantalScore14	12
totaalAantalScore15	17
totaalAantalScore16	17
totaalAantalScore17	9
totaalAantalScore18	22
totaalAantalScore19	10
totaalAantalScore20	6
zonder_basisHoogsteScore	20
zonder_basisLaagsteScore	0
zonder_basisGemiddeldeScore	11.95266272189349
zonder_basisMediaanScore	13
zonder_basisAantalScore0	7
zonder_basisAantalScore1	0
zonder_basisAantalScore2	3
zonder_basisAantalScore3	2
zonder_basisAantalScore4	3
zonder_basisAantalScore5	6
zonder_basisAantalScore6	10
zonder_basisAantalScore7	6
zonder_basisAantalScore8	7
zonder_basisAantalScore9	6
zonder_basisAantalScore10	9
zonder_basisAantalScore11	13
zonder_basisAantalScore12	10
zonder_basisAantalScore13	14
zonder_basisAantalScore14	11
zonder_basisAantalScore15	15
zonder_basisAantalScore16	8
zonder_basisAantalScore17	12
zonder_basisAantalScore18	12
zonder_basisAantalScore19	8
zonder_basisAantalScore20	7
wiskunde_basisHoogsteScore	10
wiskunde_basisLaagsteScore	0
wiskunde_basisGemiddeldeScore	8.514792899408285
wiskunde_basisMediaanScore	9
wiskunde_basisAantalScore0	3
wiskunde_basisAantalScore1	1
wiskunde_basisAantalScore2	1
wiskunde_basisAantalScore3	5
wiskunde_basisAantalScore4	2
wiskunde_basisAantalScore5	6
wiskunde_basisAantalScore6	6
wiskunde_basisAantalScore7	18
wiskunde_basisAantalScore8	6
wiskunde_basisAantalScore9	37
wiskunde_basisAantalScore10	84
wiskunde_standaardHoogsteScore	15
wiskunde_standaardLaagsteScore	0
wiskunde_standaardGemiddeldeScore	8.840236686390533
wiskunde_standaardMediaanScore	9
wiskunde_standaardAantalScore0	8
wiskunde_standaardAantalScore1	1
wiskunde_standaardAantalScore2	6
wiskunde_standaardAantalScore3	6
wiskunde_standaardAantalScore4	7
wiskunde_standaardAantalScore5	9
wiskunde_standaardAantalScore6	9
wiskunde_standaardAantalScore7	14
wiskunde_standaardAantalScore8	13
wiskunde_standaardAantalScore9	14
wiskunde_standaardAantalScore10	14
wiskunde_standaardAantalScore11	21
wiskunde_standaardAantalScore12	14
wiskunde_standaardAantalScore13	4
wiskunde_standaardAantalScore14	18
wiskunde_standaardAantalScore15	11
chemieHoogsteScore	10
chemieLaagsteScore	0
chemieGemiddeldeScore	6.165680473372781
chemieMediaanScore	7
chemieAantalScore0	7
chemieAantalScore1	8
chemieAantalScore2	8
chemieAantalScore3	12
chemieAantalScore4	7
chemieAantalScore5	24
chemieAantalScore6	16
chemieAantalScore7	30
chemieAantalScore8	8
chemieAantalScore9	26
chemieAantalScore10	23
vragenreeks1totaalHoogsteScore	20
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	13.331360946745562
vragenreeks1totaalMediaanScore	14
vragenreeks1totaalAantalScore0	3
vragenreeks1totaalAantalScore1	2
vragenreeks1totaalAantalScore2	1
vragenreeks1totaalAantalScore3	0
vragenreeks1totaalAantalScore4	4
vragenreeks1totaalAantalScore5	4
vragenreeks1totaalAantalScore6	3
vragenreeks1totaalAantalScore7	1
vragenreeks1totaalAantalScore8	9
vragenreeks1totaalAantalScore9	7
vragenreeks1totaalAantalScore10	8
vragenreeks1totaalAantalScore11	6
vragenreeks1totaalAantalScore12	11
vragenreeks1totaalAantalScore13	17
vragenreeks1totaalAantalScore14	12
vragenreeks1totaalAantalScore15	17
vragenreeks1totaalAantalScore16	17
vragenreeks1totaalAantalScore17	9
vragenreeks1totaalAantalScore18	22
vragenreeks1totaalAantalScore19	10
vragenreeks1totaalAantalScore20	6
vragenreeks1zonder_basisHoogsteScore	20
vragenreeks1zonder_basisLaagsteScore	0
vragenreeks1zonder_basisGemiddeldeScore	11.95266272189349
vragenreeks1zonder_basisMediaanScore	13
vragenreeks1zonder_basisAantalScore0	7
vragenreeks1zonder_basisAantalScore1	0
vragenreeks1zonder_basisAantalScore2	3
vragenreeks1zonder_basisAantalScore3	2
vragenreeks1zonder_basisAantalScore4	3
vragenreeks1zonder_basisAantalScore5	6
vragenreeks1zonder_basisAantalScore6	10
vragenreeks1zonder_basisAantalScore7	6
vragenreeks1zonder_basisAantalScore8	7
vragenreeks1zonder_basisAantalScore9	6
vragenreeks1zonder_basisAantalScore10	9
vragenreeks1zonder_basisAantalScore11	13
vragenreeks1zonder_basisAantalScore12	10
vragenreeks1zonder_basisAantalScore13	14
vragenreeks1zonder_basisAantalScore14	11
vragenreeks1zonder_basisAantalScore15	15
vragenreeks1zonder_basisAantalScore16	8
vragenreeks1zonder_basisAantalScore17	12
vragenreeks1zonder_basisAantalScore18	12
vragenreeks1zonder_basisAantalScore19	8
vragenreeks1zonder_basisAantalScore20	7
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	0
vragenreeks1wiskunde_basisGemiddeldeScore	8.514792899408285
vragenreeks1wiskunde_basisMediaanScore	9
vragenreeks1wiskunde_basisAantalScore0	3
vragenreeks1wiskunde_basisAantalScore1	1
vragenreeks1wiskunde_basisAantalScore2	1
vragenreeks1wiskunde_basisAantalScore3	5
vragenreeks1wiskunde_basisAantalScore4	2
vragenreeks1wiskunde_basisAantalScore5	6
vragenreeks1wiskunde_basisAantalScore6	6
vragenreeks1wiskunde_basisAantalScore7	18
vragenreeks1wiskunde_basisAantalScore8	6
vragenreeks1wiskunde_basisAantalScore9	37
vragenreeks1wiskunde_basisAantalScore10	84
vragenreeks1wiskunde_standaardHoogsteScore	15
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	8.840236686390533
vragenreeks1wiskunde_standaardMediaanScore	9
vragenreeks1wiskunde_standaardAantalScore0	8
vragenreeks1wiskunde_standaardAantalScore1	1
vragenreeks1wiskunde_standaardAantalScore2	6
vragenreeks1wiskunde_standaardAantalScore3	6
vragenreeks1wiskunde_standaardAantalScore4	7
vragenreeks1wiskunde_standaardAantalScore5	9
vragenreeks1wiskunde_standaardAantalScore6	9
vragenreeks1wiskunde_standaardAantalScore7	14
vragenreeks1wiskunde_standaardAantalScore8	13
vragenreeks1wiskunde_standaardAantalScore9	14
vragenreeks1wiskunde_standaardAantalScore10	14
vragenreeks1wiskunde_standaardAantalScore11	21
vragenreeks1wiskunde_standaardAantalScore12	14
vragenreeks1wiskunde_standaardAantalScore13	4
vragenreeks1wiskunde_standaardAantalScore14	18
vragenreeks1wiskunde_standaardAantalScore15	11
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	6.165680473372781
vragenreeks1chemieMediaanScore	7
vragenreeks1chemieAantalScore0	7
vragenreeks1chemieAantalScore1	8
vragenreeks1chemieAantalScore2	8
vragenreeks1chemieAantalScore3	12
vragenreeks1chemieAantalScore4	7
vragenreeks1chemieAantalScore5	24
vragenreeks1chemieAantalScore6	16
vragenreeks1chemieAantalScore7	30
vragenreeks1chemieAantalScore8	8
vragenreeks1chemieAantalScore9	26
vragenreeks1chemieAantalScore10	23
