key	value
aantalDeelnemers	100
totaalHoogsteScore	20
totaalLaagsteScore	0
totaalGemiddeldeScore	10.63
totaalMediaanScore	11
totaalAantalScore0	2
totaalAantalScore1	0
totaalAantalScore2	1
totaalAantalScore3	3
totaalAantalScore4	6
totaalAantalScore5	2
totaalAantalScore6	9
totaalAantalScore7	7
totaalAantalScore8	9
totaalAantalScore9	3
totaalAantalScore10	3
totaalAantalScore11	7
totaalAantalScore12	7
totaalAantalScore13	8
totaalAantalScore14	9
totaalAantalScore15	6
totaalAantalScore16	7
totaalAantalScore17	7
totaalAantalScore18	3
totaalAantalScore19	0
totaalAantalScore20	1
wiskundeHoogsteScore	30
wiskundeLaagsteScore	0
wiskundeGemiddeldeScore	15.87
wiskundeMediaanScore	17
wiskundeAantalScore0	1
wiskundeAantalScore1	1
wiskundeAantalScore2	0
wiskundeAantalScore3	1
wiskundeAantalScore4	1
wiskundeAantalScore5	4
wiskundeAantalScore6	4
wiskundeAantalScore7	1
wiskundeAantalScore8	3
wiskundeAantalScore9	5
wiskundeAantalScore10	6
wiskundeAantalScore11	7
wiskundeAantalScore12	2
wiskundeAantalScore13	4
wiskundeAantalScore14	2
wiskundeAantalScore15	2
wiskundeAantalScore16	3
wiskundeAantalScore17	6
wiskundeAantalScore18	6
wiskundeAantalScore19	7
wiskundeAantalScore20	1
wiskundeAantalScore21	7
wiskundeAantalScore22	8
wiskundeAantalScore23	4
wiskundeAantalScore24	2
wiskundeAantalScore25	5
wiskundeAantalScore26	3
wiskundeAantalScore27	3
wiskundeAantalScore28	0
wiskundeAantalScore29	0
wiskundeAantalScore30	1
basisHoogsteScore	6
basisLaagsteScore	0
basisGemiddeldeScore	3.47
basisMediaanScore	3
basisAantalScore0	6
basisAantalScore1	8
basisAantalScore2	18
basisAantalScore3	26
basisAantalScore4	1
basisAantalScore5	25
basisAantalScore6	16
niet_basisHoogsteScore	24
niet_basisLaagsteScore	0
niet_basisGemiddeldeScore	12.44
niet_basisMediaanScore	13
niet_basisAantalScore0	1
niet_basisAantalScore1	1
niet_basisAantalScore2	0
niet_basisAantalScore3	2
niet_basisAantalScore4	6
niet_basisAantalScore5	6
niet_basisAantalScore6	3
niet_basisAantalScore7	2
niet_basisAantalScore8	9
niet_basisAantalScore9	7
niet_basisAantalScore10	2
niet_basisAantalScore11	3
niet_basisAantalScore12	5
niet_basisAantalScore13	5
niet_basisAantalScore14	3
niet_basisAantalScore15	6
niet_basisAantalScore16	13
niet_basisAantalScore17	9
niet_basisAantalScore18	1
niet_basisAantalScore19	4
niet_basisAantalScore20	6
niet_basisAantalScore21	4
niet_basisAantalScore22	0
niet_basisAantalScore23	1
niet_basisAantalScore24	1
analyseHoogsteScore	9
analyseLaagsteScore	0
analyseGemiddeldeScore	4.78
analyseMediaanScore	5
analyseAantalScore0	4
analyseAantalScore1	5
analyseAantalScore2	17
analyseAantalScore3	4
analyseAantalScore4	11
analyseAantalScore5	16
analyseAantalScore6	22
analyseAantalScore7	2
analyseAantalScore8	14
analyseAantalScore9	5
algebraHoogsteScore	16
algebraLaagsteScore	0
algebraGemiddeldeScore	8.58
algebraMediaanScore	8
algebraAantalScore0	3
algebraAantalScore1	3
algebraAantalScore2	2
algebraAantalScore3	2
algebraAantalScore4	11
algebraAantalScore5	7
algebraAantalScore6	3
algebraAantalScore7	7
algebraAantalScore8	14
algebraAantalScore9	4
algebraAantalScore10	2
algebraAantalScore11	13
algebraAantalScore12	10
algebraAantalScore13	7
algebraAantalScore14	4
algebraAantalScore15	7
algebraAantalScore16	1
meetkundeHoogsteScore	4
meetkundeLaagsteScore	0
meetkundeGemiddeldeScore	2.0
meetkundeMediaanScore	2
meetkundeAantalScore0	21
meetkundeAantalScore1	26
meetkundeAantalScore2	6
meetkundeAantalScore3	26
meetkundeAantalScore4	21
kansrekenenHoogsteScore	1
kansrekenenLaagsteScore	0
kansrekenenGemiddeldeScore	0.75
kansrekenenMediaanScore	1
kansrekenenAantalScore0	25
kansrekenenAantalScore1	75
